"temp","temp contact load","Points:0","Points:1","Points:2"
-1.0728,1.3357e-08,0.063492,0.14062,0
-1.0858,1.5014e-08,0.079365,0.14062,0
-1.0969,1.5897e-08,0.095238,0.14062,0
-1.1062,1.6817e-08,0.11111,0.14062,0
-1.1138,1.6636e-08,0.12698,0.14062,0
-1.1197,1.601e-08,0.14286,0.14062,0
-1.1241,1.4771e-08,0.15873,0.14062,0
-1.127,1.2898e-08,0.1746,0.14062,0
-1.1283,1.0068e-08,0.19048,0.14062,0
-1.1281,6.6581e-09,0.20635,0.14062,0
-1.1265,3.7304e-09,0.22222,0.14062,0
-1.1232,3.2938e-10,0.2381,0.14062,0
-1.1185,-3.2075e-09,0.25397,0.14062,0
-1.1121,-6.0573e-09,0.26984,0.14062,0
-1.1042,-8.4523e-09,0.28571,0.14062,0
-1.0945,-1.0644e-08,0.30159,0.14062,0
-1.083,-1.2453e-08,0.31746,0.14062,0
-1.0696,-1.3535e-08,0.33333,0.14062,0
-1.0542,-1.4039e-08,0.34921,0.14062,0
-1.0366,-1.4669e-08,0.36508,0.14062,0
-1.0166,-1.4203e-08,0.38095,0.14062,0
-0.99413,-1.3466e-08,0.39683,0.14062,0
-0.96888,-1.2449e-08,0.4127,0.14062,0
-0.94064,-1.2145e-08,0.42857,0.14062,0
-0.90915,-1.1057e-08,0.44444,0.14062,0
-0.87418,-9.5624e-09,0.46032,0.14062,0
-0.83551,-7.3667e-09,0.47619,0.14062,0
-0.79298,-5.7789e-09,0.49206,0.14062,0
-0.7465,-4.1367e-09,0.50794,0.14062,0
-0.69607,-2.75e-09,0.52381,0.14062,0
-0.64178,-1.4664e-09,0.53968,0.14062,0
-0.58381,-7.9817e-10,0.55556,0.14062,0
-0.52238,-4.3122e-10,0.57143,0.14062,0
-0.45775,-6.5883e-11,0.5873,0.14062,0
-0.39015,1.2668e-10,0.60317,0.14062,0
-0.31983,0.0032514,0.61905,0.14062,0
-0.25022,0.0098154,0.63492,0.14062,0
-0.18806,0.010423,0.65079,0.14062,0
-0.13397,0.010953,0.66667,0.14062,0
-0.088494,0.011398,0.68254,0.14062,0
-0.052073,0.011754,0.69841,0.14062,0
-0.025072,0.012018,0.71429,0.14062,0
-0.0077608,0.012187,0.73016,0.14062,0
-0.00031082,0.01226,0.74603,0.14062,0
-0.0027962,0.012236,0.7619,0.14062,0
-0.015192,0.012115,0.77778,0.14062,0
-0.037376,0.011898,0.79365,0.14062,0
-0.069126,0.011587,0.80952,0.14062,0
-0.11013,0.011186,0.8254,0.14062,0
-0.15997,0.010698,0.84127,0.14062,0
-0.21817,0.010129,0.85714,0.14062,0
-0.28413,0.0094836,0.87302,0.14062,0
-0.35721,0.0087687,0.88889,0.14062,0
-0.43668,0.0079912,0.90476,0.14062,0
-0.52175,0.007159,0.92063,0.14062,0
-0.61157,0.0062803,0.93651,0.14062,0
-0.70524,0.0053638,0.95238,0.14062,0
-0.80185,0.0044187,0.96825,0.14062,0
-0.90043,0.0034542,0.98413,0.14062,0
-1,-0.096772,1,0.14062,0
-1,0.02346,0,0.15625,0
-1.0226,4.5559e-09,0.015873,0.15625,0
-1.0428,8.4854e-09,0.031746,0.15625,0
-1.0608,1.1843e-08,0.047619,0.15625,0
-1.0766,1.4966e-08,0.063492,0.15625,0
-1.0903,1.707e-08,0.079365,0.15625,0
-1.1021,1.8124e-08,0.095238,0.15625,0
-1.1121,1.9132e-08,0.11111,0.15625,0
-1.1202,1.9149e-08,0.12698,0.15625,0
-1.1266,1.8503e-08,0.14286,0.15625,0
-1.1313,1.695e-08,0.15873,0.15625,0
-1.1344,1.509e-08,0.1746,0.15625,0
-1.1358,1.2466e-08,0.19048,0.15625,0
-1.1356,9.145e-09,0.20635,0.15625,0
-1.1338,6.0992e-09,0.22222,0.15625,0
-1.1303,2.7933e-09,0.2381,0.15625,0
-1.1252,-6.4774e-10,0.25397,0.15625,0
-1.1184,-3.9502e-09,0.26984,0.15625,0
-1.1098,-6.5411e-09,0.28571,0.15625,0
-1.0994,-8.7895e-09,0.30159,0.15625,0
-1.0871,-1.0828e-08,0.31746,0.15625,0
-1.0728,-1.2046e-08,0.33333,0.15625,0
-1.0564,-1.2343e-08,0.34921,0.15625,0
-1.0378,-1.2406e-08,0.36508,0.15625,0
-1.0167,-1.2537e-08,0.38095,0.15625,0
-0.99314,-1.2427e-08,0.39683,0.15625,0
-0.96678,-1.1599e-08,0.4127,0.15625,0
-0.93748,-1.0874e-08,0.42857,0.15625,0
-0.90504,-1.0126e-08,0.44444,0.15625,0
-0.86928,-9.4171e-09,0.46032,0.15625,0
-0.83004,-7.5553e-09,0.47619,0.15625,0
-0.7872,-5.5884e-09,0.49206,0.15625,0
-0.74071,-3.4735e-09,0.50794,0.15625,0
-0.69055,-2.299e-09,0.52381,0.15625,0
-0.63681,-1.2331e-09,0.53968,0.15625,0
-0.5796,-8.1381e-10,0.55556,0.15625,0
-0.5191,-2.1507e-10,0.57143,0.15625,0
-0.45551,6.129e-11,0.5873,0.15625,0
-0.38902,2.4813e-10,0.60317,0.15625,0
-0.31983,0.0021284,0.61905,0.15625,0
-0.25022,0.0098154,0.63492,0.15625,0
-0.18806,0.010423,0.65079,0.15625,0
-0.13397,0.010953,0.66667,0.15625,0
-0.088494,0.011398,0.68254,0.15625,0
-0.052073,0.011754,0.69841,0.15625,0
-0.025072,0.012018,0.71429,0.15625,0
-0.0077608,0.012187,0.73016,0.15625,0
-0.00031082,0.01226,0.74603,0.15625,0
-0.0027962,0.012236,0.7619,0.15625,0
-0.015192,0.012115,0.77778,0.15625,0
-0.037376,0.011898,0.79365,0.15625,0
-0.069126,0.011587,0.80952,0.15625,0
-0.11013,0.011186,0.8254,0.15625,0
-0.15997,0.010698,0.84127,0.15625,0
-0.21817,0.010129,0.85714,0.15625,0
-0.28413,0.0094836,0.87302,0.15625,0
-0.35721,0.0087687,0.88889,0.15625,0
-0.43668,0.0079912,0.90476,0.15625,0
-0.52175,0.007159,0.92063,0.15625,0
-0.61157,0.0062803,0.93651,0.15625,0
-0.70524,0.0053638,0.95238,0.15625,0
-0.80185,0.0044187,0.96825,0.15625,0
-0.90043,0.0034542,0.98413,0.15625,0
-1,-0.096772,1,0.15625,0
-1,0.024316,0,0.17188,0
-1.0235,4.1702e-09,0.015873,0.17188,0
-1.0445,7.9879e-09,0.031746,0.17188,0
-1.0633,1.1267e-08,0.047619,0.17188,0
-1.0799,1.3907e-08,0.063492,0.17188,0
-1.0943,1.6014e-08,0.079365,0.17188,0
-1.1068,1.7186e-08,0.095238,0.17188,0
-1.1172,1.7802e-08,0.11111,0.17188,0
-1.1258,1.7505e-08,0.12698,0.17188,0
-1.1326,1.6619e-08,0.14286,0.17188,0
-1.1376,1.4692e-08,0.15873,0.17188,0
-1.1409,1.2264e-08,0.1746,0.17188,0
-1.1424,9.2764e-09,0.19048,0.17188,0
-1.1421,5.8484e-09,0.20635,0.17188,0
-1.1402,2.2226e-09,0.22222,0.17188,0
-1.1365,-1.2015e-09,0.2381,0.17188,0
-1.1311,-4.3472e-09,0.25397,0.17188,0
-1.1238,-7.8164e-09,0.26984,0.17188,0
-1.1147,-1.0805e-08,0.28571,0.17188,0
-1.1037,-1.3125e-08,0.30159,0.17188,0
-1.0907,-1.4635e-08,0.31746,0.17188,0
-1.0757,-1.5867e-08,0.33333,0.17188,0
-1.0584,-1.647e-08,0.34921,0.17188,0
-1.0389,-1.6109e-08,0.36508,0.17188,0
-1.0169,-1.5634e-08,0.38095,0.17188,0
-0.99236,-1.5195e-08,0.39683,0.17188,0
-0.96508,-1.4526e-08,0.4127,0.17188,0
-0.93492,-1.3236e-08,0.42857,0.17188,0
-0.90172,-1.1617e-08,0.44444,0.17188,0
-0.86533,-1.046e-08,0.46032,0.17188,0
-0.82564,-8.9882e-09,0.47619,0.17188,0
-0.78255,-7.3614e-09,0.49206,0.17188,0
-0.73604,-5.1264e-09,0.50794,0.17188,0
-0.68609,-3.5641e-09,0.52381,0.17188,0
-0.63276,-1.9087e-09,0.53968,0.17188,0
-0.57615,-8.8289e-10,0.55556,0.17188,0
-0.51639,8.2323e-11,0.57143,0.17188,0
-0.45363,7.0573e-11,0.5873,0.17188,0
-0.38806,3.2122e-11,0.60317,0.17188,0
-0.31983,0.001163,0.61905,0.17188,0
-0.25022,0.0098154,0.63492,0.17188,0
-0.18806,0.010423,0.65079,0.17188,0
-0.13397,0.010953,0.66667,0.17188,0
-0.088494,0.011398,0.68254,0.17188,0
-0.052073,0.011754,0.69841,0.17188,0
-0.025072,0.012018,0.71429,0.17188,0
-0.0077608,0.012187,0.73016,0.17188,0
-0.00031082,0.01226,0.74603,0.17188,0
-0.0027962,0.012236,0.7619,0.17188,0
-0.015192,0.012115,0.77778,0.17188,0
-0.037376,0.011898,0.79365,0.17188,0
-0.069126,0.011587,0.80952,0.17188,0
-0.11013,0.011186,0.8254,0.17188,0
-0.15997,0.010698,0.84127,0.17188,0
-0.21817,0.010129,0.85714,0.17188,0
-0.28413,0.0094836,0.87302,0.17188,0
-0.35721,0.0087687,0.88889,0.17188,0
-0.43668,0.0079912,0.90476,0.17188,0
-0.52175,0.007159,0.92063,0.17188,0
-0.61157,0.0062803,0.93651,0.17188,0
-0.70524,0.0053638,0.95238,0.17188,0
-0.80185,0.0044187,0.96825,0.17188,0
-0.90043,0.0034542,0.98413,0.17188,0
-1,-0.096772,1,0.17188,0
-1,0.025065,0,0.1875,0
-1.0242,4.2186e-09,0.015873,0.1875,0
-1.046,8.3189e-09,0.031746,0.1875,0
-1.0655,1.2131e-08,0.047619,0.1875,0
-1.0828,1.4902e-08,0.063492,0.1875,0
-1.0978,1.7463e-08,0.079365,0.1875,0
-1.1108,1.9115e-08,0.095238,0.1875,0
-1.1218,1.9789e-08,0.11111,0.1875,0
-1.1308,1.9585e-08,0.12698,0.1875,0
-1.1379,1.8833e-08,0.14286,0.1875,0
-1.1432,1.7135e-08,0.15873,0.1875,0
-1.1466,1.4564e-08,0.1746,0.1875,0
-1.1482,1.1626e-08,0.19048,0.1875,0
-1.1479,8.7706e-09,0.20635,0.1875,0
-1.1459,5.2326e-09,0.22222,0.1875,0
-1.142,1.6075e-09,0.2381,0.1875,0
-1.1363,-1.7021e-09,0.25397,0.1875,0
-1.1286,-4.917e-09,0.26984,0.1875,0
-1.1191,-7.9958e-09,0.28571,0.1875,0
-1.1075,-1.088e-08,0.30159,0.1875,0
-1.0939,-1.2564e-08,0.31746,0.1875,0
-1.0782,-1.38e-08,0.33333,0.1875,0
-1.0602,-1.4451e-08,0.34921,0.1875,0
-1.0399,-1.4447e-08,0.36508,0.1875,0
-1.0171,-1.3865e-08,0.38095,0.1875,0
-0.99179,-1.3151e-08,0.39683,0.1875,0
-0.96375,-1.2856e-08,0.4127,0.1875,0
-0.93287,-1.2185e-08,0.42857,0.1875,0
-0.89904,-1.0913e-08,0.44444,0.1875,0
-0.86215,-8.9611e-09,0.46032,0.1875,0
-0.82209,-7.2982e-09,0.47619,0.1875,0
-0.77881,-5.528e-09,0.49206,0.1875,0
-0.73227,-3.8518e-09,0.50794,0.1875,0
-0.68247,-1.8637e-09,0.52381,0.1875,0
-0.62947,-4.2983e-10,0.53968,0.1875,0
-0.57332,5.7892e-10,0.55556,0.1875,0
-0.51414,7.5626e-10,0.57143,0.1875,0
-0.45205,5.8163e-10,0.5873,0.1875,0
-0.38721,4.5549e-10,0.60317,0.1875,0
-0.31983,0.00022669,0.61905,0.1875,0
-0.25022,0.0097325,0.63492,0.1875,0
-0.18806,0.010423,0.65079,0.1875,0
-0.13397,0.010953,0.66667,0.1875,0
-0.088494,0.011398,0.68254,0.1875,0
-0.052073,0.011754,0.69841,0.1875,0
-0.025072,0.012018,0.71429,0.1875,0
-0.0077608,0.012187,0.73016,0.1875,0
-0.00031082,0.01226,0.74603,0.1875,0
-0.0027962,0.012236,0.7619,0.1875,0
-0.015192,0.012115,0.77778,0.1875,0
-0.037376,0.011898,0.79365,0.1875,0
-0.069126,0.011587,0.80952,0.1875,0
-0.11013,0.011186,0.8254,0.1875,0
-0.15997,0.010698,0.84127,0.1875,0
-0.21817,0.010129,0.85714,0.1875,0
-0.28413,0.0094836,0.87302,0.1875,0
-0.35721,0.0087687,0.88889,0.1875,0
-0.43668,0.0079912,0.90476,0.1875,0
-0.52175,0.007159,0.92063,0.1875,0
-0.61157,0.0062803,0.93651,0.1875,0
-0.70524,0.0053638,0.95238,0.1875,0
-0.80185,0.0044187,0.96825,0.1875,0
-0.90043,0.0034542,0.98413,0.1875,0
-1,-0.096772,1,0.1875,0
-1,0.025723,0,0.20312,0
-1.0249,3.7114e-09,0.015873,0.20312,0
-1.0474,7.2855e-09,0.031746,0.20312,0
-1.0675,1.0806e-08,0.047619,0.20312,0
-1.0853,1.3195e-08,0.063492,0.20312,0
-1.1009,1.541e-08,0.079365,0.20312,0
-1.1144,1.687e-08,0.095238,0.20312,0
-1.1258,1.753e-08,0.11111,0.20312,0
-1.1352,1.7123e-08,0.12698,0.20312,0
-1.1426,1.582e-08,0.14286,0.20312,0
-1.1481,1.387e-08,0.15873,0.20312,0
-1.1517,1.1098e-08,0.1746,0.20312,0
-1.1533,7.7604e-09,0.19048,0.20312,0
-1.153,4.454e-09,0.20635,0.20312,0
-1.1509,7.928e-10,0.22222,0.20312,0
-1.1468,-2.8268e-09,0.2381,0.20312,0
-1.1408,-6.3822e-09,0.25397,0.20312,0
-1.1329,-9.4722e-09,0.26984,0.20312,0
-1.1229,-1.2376e-08,0.28571,0.20312,0
-1.1109,-1.5211e-08,0.30159,0.20312,0
-1.0968,-1.7172e-08,0.31746,0.20312,0
-1.0804,-1.8233e-08,0.33333,0.20312,0
-1.0618,-1.8488e-08,0.34921,0.20312,0
-1.0408,-1.8659e-08,0.36508,0.20312,0
-1.0174,-1.8284e-08,0.38095,0.20312,0
-0.99139,-1.7332e-08,0.39683,0.20312,0
-0.96271,-1.6034e-08,0.4127,0.20312,0
-0.93125,-1.5066e-08,0.42857,0.20312,0
-0.8969,-1.3943e-08,0.44444,0.20312,0
-0.85959,-1.2115e-08,0.46032,0.20312,0
-0.81924,-9.6821e-09,0.47619,0.20312,0
-0.77579,-7.0299e-09,0.49206,0.20312,0
-0.72922,-4.7336e-09,0.50794,0.20312,0
-0.67954,-2.6887e-09,0.52381,0.20312,0
-0.62678,-1.4586e-09,0.53968,0.20312,0
-0.571,-4.7667e-10,0.55556,0.20312,0
-0.51227,9.2105e-11,0.57143,0.20312,0
-0.45071,5.606e-10,0.5873,0.20312,0
-0.38643,5.532e-10,0.60317,0.20312,0
-0.31958,3.4216e-10,0.61905,0.20312,0
-0.25022,0.0095408,0.63492,0.20312,0
-0.18806,0.010423,0.65079,0.20312,0
-0.13397,0.010953,0.66667,0.20312,0
-0.088494,0.011398,0.68254,0.20312,0
-0.052073,0.011754,0.69841,0.20312,0
-0.025072,0.012018,0.71429,0.20312,0
-0.0077608,0.012187,0.73016,0.20312,0
-0.00031082,0.01226,0.74603,0.20312,0
-0.0027962,0.012236,0.7619,0.20312,0
-0.015192,0.012115,0.77778,0.20312,0
-0.037376,0.011898,0.79365,0.20312,0
-0.069126,0.011587,0.80952,0.20312,0
-0.11013,0.011186,0.8254,0.20312,0
-0.15997,0.010698,0.84127,0.20312,0
-0.21817,0.010129,0.85714,0.20312,0
-0.28413,0.0094836,0.87302,0.20312,0
-0.35721,0.0087687,0.88889,0.20312,0
-0.43668,0.0079912,0.90476,0.20312,0
-0.52175,0.007159,0.92063,0.20312,0
-0.61157,0.0062803,0.93651,0.20312,0
-0.70524,0.0053638,0.95238,0.20312,0
-0.80185,0.0044187,0.96825,0.20312,0
-0.90043,0.0034542,0.98413,0.20312,0
-1,-0.096772,1,0.20312,0
-1,0.0263,0,0.21875,0
-1.0255,3.9418e-09,0.015873,0.21875,0
-1.0485,7.5256e-09,0.031746,0.21875,0
-1.0692,1.111e-08,0.047619,0.21875,0
-1.0875,1.402e-08,0.063492,0.21875,0
-1.1036,1.6497e-08,0.079365,0.21875,0
-1.1176,1.8009e-08,0.095238,0.21875,0
-1.1294,1.902e-08,0.11111,0.21875,0
-1.1391,1.9043e-08,0.12698,0.21875,0
-1.1468,1.7988e-08,0.14286,0.21875,0
-1.1524,1.6143e-08,0.15873,0.21875,0
-1.1561,1.3641e-08,0.1746,0.21875,0
-1.1578,1.0507e-08,0.19048,0.21875,0
-1.1575,7.0585e-09,0.20635,0.21875,0
-1.1553,3.6022e-09,0.22222,0.21875,0
-1.1511,2.6899e-10,0.2381,0.21875,0
-1.1449,-3.3082e-09,0.25397,0.21875,0
-1.1366,-6.5738e-09,0.26984,0.21875,0
-1.1263,-9.4249e-09,0.28571,0.21875,0
-1.1139,-1.1833e-08,0.30159,0.21875,0
-1.0993,-1.4119e-08,0.31746,0.21875,0
-1.0824,-1.5631e-08,0.33333,0.21875,0
-1.0633,-1.607e-08,0.34921,0.21875,0
-1.0417,-1.5928e-08,0.36508,0.21875,0
-1.0177,-1.5645e-08,0.38095,0.21875,0
-0.99115,-1.5335e-08,0.39683,0.21875,0
-0.96193,-1.425e-08,0.4127,0.21875,0
-0.92998,-1.3174e-08,0.42857,0.21875,0
-0.89521,-1.1852e-08,0.44444,0.21875,0
-0.85755,-1.0575e-08,0.46032,0.21875,0
-0.81695,-8.4984e-09,0.47619,0.21875,0
-0.77336,-6.2594e-09,0.49206,0.21875,0
-0.72676,-3.963e-09,0.50794,0.21875,0
-0.67717,-2.0635e-09,0.52381,0.21875,0
-0.62459,-5.7651e-10,0.53968,0.21875,0
-0.56909,4.5992e-10,0.55556,0.21875,0
-0.51072,1.1498e-09,0.57143,0.21875,0
-0.44956,1.4149e-09,0.5873,0.21875,0
-0.38571,1.1455e-09,0.60317,0.21875,0
-0.31924,5.6782e-10,0.61905,0.21875,0
-0.25022,0.0092451,0.63492,0.21875,0
-0.18806,0.010423,0.65079,0.21875,0
-0.13397,0.010953,0.66667,0.21875,0
-0.088494,0.011398,0.68254,0.21875,0
-0.052073,0.011754,0.69841,0.21875,0
-0.025072,0.012018,0.71429,0.21875,0
-0.0077608,0.012187,0.73016,0.21875,0
-0.00031082,0.01226,0.74603,0.21875,0
-0.0027962,0.012236,0.7619,0.21875,0
-0.015192,0.012115,0.77778,0.21875,0
-0.037376,0.011898,0.79365,0.21875,0
-0.069126,0.011587,0.80952,0.21875,0
-0.11013,0.011186,0.8254,0.21875,0
-0.15997,0.010698,0.84127,0.21875,0
-0.21817,0.010129,0.85714,0.21875,0
-0.28413,0.0094836,0.87302,0.21875,0
-0.35721,0.0087687,0.88889,0.21875,0
-0.43668,0.0079912,0.90476,0.21875,0
-0.52175,0.007159,0.92063,0.21875,0
-0.61157,0.0062803,0.93651,0.21875,0
-0.70524,0.0053638,0.95238,0.21875,0
-0.80185,0.0044187,0.96825,0.21875,0
-0.90043,0.0034542,0.98413,0.21875,0
-1,-0.096772,1,0.21875,0
-1,0.026806,0,0.23438,0
-1.026,3.3857e-09,0.015873,0.23438,0
-1.0495,6.4755e-09,0.031746,0.23438,0
-1.0707,9.3079e-09,0.047619,0.23438,0
-1.0895,1.1827e-08,0.063492,0.23438,0
-1.106,1.3708e-08,0.079365,0.23438,0
-1.1203,1.4775e-08,0.095238,0.23438,0
-1.1325,1.5539e-08,0.11111,0.23438,0
-1.1425,1.5363e-08,0.12698,0.23438,0
-1.1504,1.4122e-08,0.14286,0.23438,0
-1.1562,1.1735e-08,0.15873,0.23438,0
-1.16,8.9505e-09,0.1746,0.23438,0
-1.1618,5.7445e-09,0.19048,0.23438,0
-1.1615,2.0086e-09,0.20635,0.23438,0
-1.1592,-1.773e-09,0.22222,0.23438,0
-1.1548,-5.2343e-09,0.2381,0.23438,0
-1.1484,-8.4382e-09,0.25397,0.23438,0
-1.1399,-1.1529e-08,0.26984,0.23438,0
-1.1293,-1.4394e-08,0.28571,0.23438,0
-1.1165,-1.6482e-08,0.30159,0.23438,0
-1.1015,-1.8279e-08,0.31746,0.23438,0
-1.0842,-1.9548e-08,0.33333,0.23438,0
-1.0646,-2.0429e-08,0.34921,0.23438,0
-1.0426,-2.0343e-08,0.36508,0.23438,0
-1.0181,-2.0013e-08,0.38095,0.23438,0
-0.99103,-1.9533e-08,0.39683,0.23438,0
-0.96136,-1.8609e-08,0.4127,0.23438,0
-0.929,-1.6928e-08,0.42857,0.23438,0
-0.89387,-1.4528e-08,0.44444,0.23438,0
-0.85593,-1.231e-08,0.46032,0.23438,0
-0.81511,-9.899e-09,0.47619,0.23438,0
-0.7714,-7.7819e-09,0.49206,0.23438,0
-0.72478,-5.3484e-09,0.50794,0.23438,0
-0.67524,-3.3547e-09,0.52381,0.23438,0
-0.62281,-1.3521e-09,0.53968,0.23438,0
-0.56752,-2.1183e-10,0.55556,0.23438,0
-0.50943,4.8067e-10,0.57143,0.23438,0
-0.44859,3.9175e-10,0.5873,0.23438,0
-0.38506,2.6204e-10,0.60317,0.23438,0
-0.31892,4.6329e-11,0.61905,0.23438,0
-0.25022,0.0089399,0.63492,0.23438,0
-0.18806,0.010423,0.65079,0.23438,0
-0.13397,0.010953,0.66667,0.23438,0
-0.088494,0.011398,0.68254,0.23438,0
-0.052073,0.011754,0.69841,0.23438,0
-0.025072,0.012018,0.71429,0.23438,0
-0.0077608,0.012187,0.73016,0.23438,0
-0.00031082,0.01226,0.74603,0.23438,0
-0.0027962,0.012236,0.7619,0.23438,0
-0.015192,0.012115,0.77778,0.23438,0
-0.037376,0.011898,0.79365,0.23438,0
-0.069126,0.011587,0.80952,0.23438,0
-0.11013,0.011186,0.8254,0.23438,0
-0.15997,0.010698,0.84127,0.23438,0
-0.21817,0.010129,0.85714,0.23438,0
-0.28413,0.0094836,0.87302,0.23438,0
-0.35721,0.0087687,0.88889,0.23438,0
-0.43668,0.0079912,0.90476,0.23438,0
-0.52175,0.007159,0.92063,0.23438,0
-0.61157,0.0062803,0.93651,0.23438,0
-0.70524,0.0053638,0.95238,0.23438,0
-0.80185,0.0044187,0.96825,0.23438,0
-0.90043,0.0034542,0.98413,0.23438,0
-1,-0.096772,1,0.23438,0
-1,0.02725,0,0.25,0
-1.0264,3.4982e-09,0.015873,0.25,0
-1.0504,6.8938e-09,0.031746,0.25,0
-1.072,9.7177e-09,0.047619,0.25,0
-1.0912,1.2406e-08,0.063492,0.25,0
-1.1081,1.4435e-08,0.079365,0.25,0
-1.1228,1.5889e-08,0.095238,0.25,0
-1.1352,1.6673e-08,0.11111,0.25,0
-1.1455,1.6582e-08,0.12698,0.25,0
-1.1536,1.5866e-08,0.14286,0.25,0
-1.1596,1.3913e-08,0.15873,0.25,0
-1.1635,1.1262e-08,0.1746,0.25,0
-1.1653,8.0378e-09,0.19048,0.25,0
-1.165,4.6362e-09,0.20635,0.25,0
-1.1626,1.1218e-09,0.22222,0.25,0
-1.1582,-2.2854e-09,0.2381,0.25,0
-1.1516,-5.2933e-09,0.25397,0.25,0
-1.1428,-8.0593e-09,0.26984,0.25,0
-1.1319,-1.0745e-08,0.28571,0.25,0
-1.1188,-1.2893e-08,0.30159,0.25,0
-1.1035,-1.4358e-08,0.31746,0.25,0
-1.0858,-1.5273e-08,0.33333,0.25,0
-1.0658,-1.6295e-08,0.34921,0.25,0
-1.0434,-1.6695e-08,0.36508,0.25,0
-1.0185,-1.6435e-08,0.38095,0.25,0
-0.99101,-1.5438e-08,0.39683,0.25,0
-0.96097,-1.4715e-08,0.4127,0.25,0
-0.92826,-1.3718e-08,0.42857,0.25,0
-0.89283,-1.2305e-08,0.44444,0.25,0
-0.85464,-1.0144e-08,0.46032,0.25,0
-0.81365,-7.7192e-09,0.47619,0.25,0
-0.76984,-5.3885e-09,0.49206,0.25,0
-0.72318,-3.29e-09,0.50794,0.25,0
-0.67368,-1.6717e-09,0.52381,0.25,0
-0.62136,-2.6947e-10,0.53968,0.25,0
-0.56624,5.2494e-10,0.55556,0.25,0
-0.50836,9.9983e-10,0.57143,0.25,0
-0.44777,1.0355e-09,0.5873,0.25,0
-0.38451,1.0459e-09,0.60317,0.25,0
-0.31865,6.7652e-10,0.61905,0.25,0
-0.25022,0.0086689,0.63492,0.25,0
-0.18806,0.010423,0.65079,0.25,0
-0.13397,0.010953,0.66667,0.25,0
-0.088494,0.011398,0.68254,0.25,0
-0.052073,0.011754,0.69841,0.25,0
-0.025072,0.012018,0.71429,0.25,0
-0.0077608,0.012187,0.73016,0.25,0
-0.00031082,0.01226,0.74603,0.25,0
-0.0027962,0.012236,0.7619,0.25,0
-0.015192,0.012115,0.77778,0.25,0
-0.037376,0.011898,0.79365,0.25,0
-0.069126,0.011587,0.80952,0.25,0
-0.11013,0.011186,0.8254,0.25,0
-0.15997,0.010698,0.84127,0.25,0
-0.21817,0.010129,0.85714,0.25,0
-0.28413,0.0094836,0.87302,0.25,0
-0.35721,0.0087687,0.88889,0.25,0
-0.43668,0.0079912,0.90476,0.25,0
-0.52175,0.007159,0.92063,0.25,0
-0.61157,0.0062803,0.93651,0.25,0
-0.70524,0.0053638,0.95238,0.25,0
-0.80185,0.0044187,0.96825,0.25,0
-0.90043,0.0034542,0.98413,0.25,0
-1,-0.096772,1,0.25,0
-1,0.02764,0,0.26562,0
-1.0268,2.8646e-09,0.015873,0.26562,0
-1.0512,5.7691e-09,0.031746,0.26562,0
-1.0731,7.9749e-09,0.047619,0.26562,0
-1.0927,9.8457e-09,0.063492,0.26562,0
-1.11,1.0984e-08,0.079365,0.26562,0
-1.1249,1.1933e-08,0.095238,0.26562,0
-1.1376,1.2081e-08,0.11111,0.26562,0
-1.1481,1.1519e-08,0.12698,0.26562,0
-1.1564,1.0389e-08,0.14286,0.26562,0
-1.1625,8.4027e-09,0.15873,0.26562,0
-1.1665,5.6917e-09,0.1746,0.26562,0
-1.1684,2.2662e-09,0.19048,0.26562,0
-1.1681,-1.1046e-09,0.20635,0.26562,0
-1.1656,-4.6546e-09,0.22222,0.26562,0
-1.1611,-8.0734e-09,0.2381,0.26562,0
-1.1543,-1.1207e-08,0.25397,0.26562,0
-1.1454,-1.3549e-08,0.26984,0.26562,0
-1.1343,-1.5584e-08,0.28571,0.26562,0
-1.1209,-1.7488e-08,0.30159,0.26562,0
-1.1052,-1.8932e-08,0.31746,0.26562,0
-1.0873,-1.9581e-08,0.33333,0.26562,0
-1.0669,-1.9715e-08,0.34921,0.26562,0
-1.0441,-1.9769e-08,0.36508,0.26562,0
-1.0189,-1.9622e-08,0.38095,0.26562,0
-0.99108,-1.8829e-08,0.39683,0.26562,0
-0.96071,-1.7799e-08,0.4127,0.26562,0
-0.92771,-1.6379e-08,0.42857,0.26562,0
-0.89203,-1.4971e-08,0.44444,0.26562,0
-0.85364,-1.2746e-08,0.46032,0.26562,0
-0.8125,-1.036e-08,0.47619,0.26562,0
-0.76858,-7.4773e-09,0.49206,0.26562,0
-0.72189,-5.1989e-09,0.50794,0.26562,0
-0.67242,-3.2285e-09,0.52381,0.26562,0
-0.62018,-2.1186e-09,0.53968,0.26562,0
-0.56519,-1.0669e-09,0.55556,0.26562,0
-0.50748,-3.8956e-10,0.57143,0.26562,0
-0.44708,2.1795e-10,0.5873,0.26562,0
-0.38405,3.2372e-10,0.60317,0.26562,0
-0.31841,2.4771e-10,0.61905,0.26562,0
-0.25022,0.0084377,0.63492,0.26562,0
-0.18806,0.010423,0.65079,0.26562,0
-0.13397,0.010953,0.66667,0.26562,0
-0.088494,0.011398,0.68254,0.26562,0
-0.052073,0.011754,0.69841,0.26562,0
-0.025072,0.012018,0.71429,0.26562,0
-0.0077608,0.012187,0.73016,0.26562,0
-0.00031082,0.01226,0.74603,0.26562,0
-0.0027962,0.012236,0.7619,0.26562,0
-0.015192,0.012115,0.77778,0.26562,0
-0.037376,0.011898,0.79365,0.26562,0
